-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 05/17/2026 in LST
Location: latitude  14.676   longitude 121.0437 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 201.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,T2M
2025,11,16,4.4261,9.23,89.53,25.84
2025,11,17,4.133,8.56,91.17,26.18
2025,11,18,3.6139,21.02,93.79,25.57
2025,11,19,3.8887,10.27,90.23,25.55
2025,11,20,3.1714,11.68,92.7,25.74
2025,11,21,3.2311,15.19,93.24,25.45
2025,11,22,3.3238,9.56,90.15,25.43
2025,11,23,2.1919,23.64,91.43,25.73
2025,11,24,2.7806,30.42,91.99,25.68
2025,11,25,1.7856,37.87,92.89,25.06
2025,11,26,3.089,8.61,95.27,26.11
2025,11,27,3.8146,6.05,92.03,26.1
2025,11,28,2.4593,9.14,92.97,25.99
2025,11,29,4.4659,13.29,92.24,25.67
2025,11,30,4.429,9.03,86.29,26.31
2025,12,1,4.3942,10.17,85.63,26.38
2025,12,2,4.7993,5.65,85.73,26.41
2025,12,3,4.1789,12.26,88.99,25.95
2025,12,4,3.3854,7.66,86.07,24.19
2025,12,5,3.0972,1.62,85.98,23.27
2025,12,6,3.043,2.95,87.05,23.28
2025,12,7,1.0236,24.1,92.06,23.76
2025,12,8,2.7319,12.73,93.15,25.13
2025,12,9,2.7247,22.1,93.57,25.17
2025,12,10,3.163,8.1,92.53,25.29
2025,12,11,2.963,19.15,94.41,25.46
2025,12,12,2.8121,11.55,90.93,24.93
2025,12,13,2.5015,7.11,90.06,24.65
2025,12,14,3.8839,8.26,88.41,24.36
2025,12,15,1.8329,25.57,92.2,24.98
2025,12,16,3.2124,17.4,91.25,25.22
2025,12,17,2.9326,13.48,93.3,24.64
2025,12,18,2.4504,27.2,91.07,24.59
2025,12,19,2.4782,11.37,93.43,24.48
2025,12,20,2.0374,20.43,92.22,24.75
2025,12,21,3.2765,23.25,94.02,24.35
2025,12,22,2.196,16.82,92.12,24.16
2025,12,23,3.0334,9.9,91.3,24.21
2025,12,24,2.8927,5.11,90.08,24.64
2025,12,25,3.7963,2.19,88.82,25.14
2025,12,26,3.7896,5.22,89.93,24.5
2025,12,27,4.4242,1.71,88.83,24.68
2025,12,28,4.4381,0.77,86.31,25.36
2025,12,29,4.9162,0.1,86.51,25.35
2025,12,30,4.206,0.11,86.69,25.24
2025,12,31,3.4075,0.39,87.99,24.86
2026,1,1,3.1099,15.57,89.69,24.64
2026,1,2,1.7993,19.17,93.34,23.31
2026,1,3,2.9678,11.62,88.46,22.59
2026,1,4,2.8846,4.98,87.62,22.24
2026,1,5,2.7598,20.93,90.68,23.33
2026,1,6,2.177,18.6,92.22,23.81
2026,1,7,3.132,7.22,89.83,23.52
2026,1,8,2.6976,9.15,90.56,23.64
2026,1,9,2.4173,21.2,91.13,23.71
2026,1,10,2.2253,14.94,91.93,23.89
2026,1,11,3.2803,3.55,92.28,24.28
2026,1,12,2.0858,11.51,91.69,23.88
2026,1,13,3.4745,7.64,90.89,24.62
2026,1,14,3.2616,9.44,89.93,24.43
2026,1,15,3.8705,1.43,88.1,23.52
2026,1,16,3.973,0.66,88.47,23.6
2026,1,17,2.2219,2.42,88.2,23.39
2026,1,18,3.8026,0.13,87.36,24.24
2026,1,19,4.9428,0.65,83.46,25.04
2026,1,20,4.5977,2.58,85.89,23.92
2026,1,21,4.2437,4.05,86.12,22.5
2026,1,22,3.6653,1.35,81.74,21.38
2026,1,23,4.7333,0.84,82.15,21.0
2026,1,24,3.3137,1.27,83.52,21.26
2026,1,25,4.2566,0.95,83.84,21.65
2026,1,26,2.8279,12.28,90.35,23.18
2026,1,27,2.5558,7.52,89.01,23.47
2026,1,28,4.6306,0.45,84.05,23.05
2026,1,29,4.6954,2.54,84.36,22.26
2026,1,30,3.2112,4.55,85.95,22.04
2026,1,31,3.611,1.18,85.85,22.62
2026,2,1,4.7146,0.02,83.63,22.76
2026,2,2,5.2058,0.01,80.79,23.18
2026,2,3,5.6633,0.24,81.07,22.91
2026,2,4,4.7306,0.65,83.01,22.66
2026,2,5,4.7906,0.06,81.87,22.5
2026,2,6,2.7386,2.01,86.39,22.66
2026,2,7,2.2877,9.91,91.96,23.84
2026,2,8,1.7748,28.32,92.53,23.56
2026,2,9,3.5731,4.91,86.47,21.79
2026,2,10,3.6792,2.91,87.03,22.8
2026,2,11,3.5758,4.36,87.69,24.15
2026,2,12,3.6787,6.48,87.29,24.34
2026,2,13,3.2042,10.42,88.51,24.4
2026,2,14,2.8296,27.98,90.55,24.98
2026,2,15,3.5532,13.45,90.68,25.13
2026,2,16,5.251,2.92,87.95,25.36
2026,2,17,4.8984,2.98,87.16,25.06
2026,2,18,4.7302,1.75,83.21,23.96
2026,2,19,5.3347,0.82,80.68,23.5
2026,2,20,4.2888,0.71,82.71,23.65
2026,2,21,4.6637,1.17,84.22,23.61
2026,2,22,5.8097,0.77,83.13,23.67
2026,2,23,4.9985,3.39,85.31,24.39
2026,2,24,3.827,5.0,87.18,25.03
2026,2,25,4.7854,0.66,84.41,25.01
2026,2,26,5.76,0.23,82.58,24.23
2026,2,27,6.0876,0.03,80.71,24.17
2026,2,28,6.5419,0.04,80.77,24.19
2026,3,1,4.327,1.46,84.56,25.0
2026,3,2,4.5794,0.82,83.49,25.7
2026,3,3,6.0646,0.07,81.56,24.86
2026,3,4,6.253,0.0,82.04,24.62
2026,3,5,5.905,0.21,81.08,25.35
2026,3,6,5.8255,0.27,80.51,25.75
2026,3,7,5.6018,1.21,79.78,25.38
2026,3,8,4.5454,8.21,84.69,24.75
2026,3,9,4.6807,0.98,78.8,24.28
2026,3,10,5.5774,0.02,74.89,23.57
2026,3,11,5.3357,0.29,76.37,23.4
2026,3,12,5.5046,2.58,79.52,23.59
2026,3,13,3.2057,3.87,76.95,22.25
2026,3,14,5.0784,0.28,69.13,21.25
2026,3,15,4.4326,0.01,70.56,21.72
2026,3,16,4.7906,0.46,74.57,22.22
2026,3,17,4.2446,2.31,82.05,23.32
2026,3,18,4.4801,2.06,82.04,23.8
2026,3,19,5.9105,0.32,78.36,24.35
2026,3,20,6.3936,0.18,78.83,24.18
2026,3,21,6.9209,0.27,78.65,24.06
2026,3,22,6.2597,0.37,79.02,24.05
2026,3,23,6.4238,0.05,75.16,23.93
2026,3,24,6.6715,0.02,75.52,24.36
2026,3,25,5.0316,2.1,81.69,25.67
2026,3,26,5.4362,1.21,78.82,25.36
2026,3,27,6.3811,0.01,74.75,25.9
2026,3,28,6.4675,0.0,72.37,26.25
2026,3,29,5.7574,0.0,74.71,26.18
2026,3,30,6.3806,0.02,75.44,26.23
2026,3,31,6.5909,0.05,74.2,26.0
2026,4,1,7.0901,0.11,75.55,25.41
2026,4,2,7.1918,0.01,75.32,24.9
2026,4,3,7.127,0.17,73.02,25.31
2026,4,4,6.6703,0.02,65.69,27.06
2026,4,5,7.1412,0.06,67.5,27.46
2026,4,6,7.3152,0.44,74.93,26.63
2026,4,7,7.1592,0.32,70.97,27.46
2026,4,8,7.2398,0.04,70.85,26.59
2026,4,9,6.1478,0.94,75.62,26.53
2026,4,10,6.8957,0.1,67.14,28.19
2026,4,11,7.1026,0.63,68.97,27.99
2026,4,12,7.2278,0.01,64.89,27.32
2026,4,13,7.1021,0.02,69.11,27.33
2026,4,14,6.8405,0.09,67.62,27.15
2026,4,15,7.2151,0.0,65.18,26.65
2026,4,16,7.3366,0.0,65.26,27.55
2026,4,17,7.1386,0.15,61.22,28.33
2026,4,18,6.7949,0.29,66.02,28.32
2026,4,19,6.8076,0.78,68.43,27.95
2026,4,20,6.7046,0.13,67.34,27.67
2026,4,21,7.0054,0.38,70.55,27.48
2026,4,22,7.3858,0.13,65.89,27.87
2026,4,23,7.2732,0.04,65.83,28.14
2026,4,24,7.0805,0.0,65.59,28.28
2026,4,25,6.557,0.75,70.99,28.01
2026,4,26,7.0754,1.37,70.93,28.78
2026,4,27,-999.0,2.96,73.28,28.2
2026,4,28,6.3089,4.28,72.39,28.12
2026,4,29,6.7298,0.12,66.5,28.37
2026,4,30,6.7061,0.34,69.16,28.45
2026,5,1,7.2934,0.45,70.62,28.39
2026,5,2,7.3906,1.0,70.8,28.54
2026,5,3,7.5223,0.19,68.05,28.69
2026,5,4,6.8033,0.42,69.58,28.31
2026,5,5,5.6916,1.8,71.74,28.22
2026,5,6,7.2374,0.13,67.58,28.88
2026,5,7,7.4438,0.77,71.69,28.87
2026,5,8,7.3922,1.39,70.23,29.04
2026,5,9,7.3757,0.89,69.17,28.91
2026,5,10,7.385,0.49,68.91,28.86
2026,5,11,6.7243,0.74,67.13,29.5
2026,5,12,7.4652,0.42,60.76,30.77
2026,5,13,-999.0,6.43,62.48,30.86
2026,5,14,-999.0,7.34,70.62,29.69
2026,5,15,-999.0,-999.0,-999.0,-999.0
2026,5,16,-999.0,-999.0,-999.0,-999.0
2026,5,17,-999.0,-999.0,-999.0,-999.0
